Number, Time, Resource, NoOfElements, Type
369, 43309, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
370, 40514, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
371, 40705, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
372, 49571, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
373, 43130, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
374, 39743, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
375, 40063, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
376, 70249, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
377, 64057, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
378, 52917, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
379, 56484, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
380, 77462, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
381, 50843, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
382, 43851, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
383, 45474, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
384, 69989, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
385, 43870, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
386, 39784, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
387, 42027, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
388, 85968, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
389, 49020, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
390, 45323, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
391, 43911, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
392, 58408, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
393, 55913, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
394, 43179, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
395, 41747, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
396, 78504, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
397, 50943, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
398, 47848, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
399, 46355, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
400, 107408, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
401, 51394, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
402, 46816, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
403, 43761, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
404, 61574, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
405, 44832, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
406, 44382, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
407, 44422, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
408, 64989, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
409, 56824, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
410, 43771, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
411, 40875, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
412, 58618, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
413, 47207, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
414, 40885, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
415, 40524, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
416, 63126, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
417, 47438, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
418, 49952, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
419, 60201, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testCreateCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
465, 51695, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
466, 72493, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
467, 136771, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
468, 61683, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
469, 43570, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
470, 38500, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
471, 48118, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
472, 41536, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
473, 36898, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
474, 47758, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
475, 45453, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
476, 39653, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
477, 65881, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
478, 67545, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
479, 50283, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
480, 72664, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
481, 67994, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
482, 43069, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
483, 52437, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
484, 44882, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
485, 51585, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
486, 50563, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
487, 43410, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
488, 37118, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
489, 55231, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
490, 43991, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
491, 50893, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
492, 54150, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
493, 41186, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
494, 38161, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
495, 85888, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
496, 45224, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
497, 39172, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
498, 79065, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
499, 59670, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
500, 42648, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
501, 57656, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
502, 41947, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
503, 37238, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
504, 55272, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
505, 42468, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
506, 37098, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
507, 45714, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
508, 40915, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
509, 35555, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponent()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
