Number, Time, Resource, NoOfElements, Type
385, 50022, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
386, 46084, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
387, 45133, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
388, 77052, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
389, 51865, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
390, 65190, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
391, 59640, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
392, 82031, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
393, 55993, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
394, 48139, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
395, 76331, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
396, 90917, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
397, 122365, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
398, 60631, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
399, 54961, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
400, 98451, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
401, 70400, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
402, 51424, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
403, 51294, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
404, 72834, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
405, 59589, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
406, 55532, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
407, 54570, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
408, 81259, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
409, 54580, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
410, 48539, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
411, 45393, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
412, 75980, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
413, 60191, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
414, 65851, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
415, 60411, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
416, 91408, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
417, 56534, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
418, 51124, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
419, 48539, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testCreateSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
465, 78244, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
466, 61012, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
467, 50664, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
468, 81760, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
469, 65170, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
470, 48318, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
471, 80317, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
472, 54299, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
473, 44081, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
474, 56174, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
475, 45744, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
476, 40334, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
477, 69928, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
478, 49812, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
479, 39893, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
480, 52316, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
481, 49110, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
482, 41336, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
483, 59689, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
484, 45945, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
485, 40935, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
486, 108490, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
487, 56114, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
488, 43670, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
489, 101967, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
490, 74447, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
491, 60601, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
492, 125360, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
493, 95736, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
494, 78143, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
495, 78404, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
496, 54099, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
497, 44733, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
498, 60942, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
499, 52486, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
500, 40915, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
501, 59970, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
502, 47167, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
503, 40675, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
504, 66132, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
505, 56093, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
506, 40234, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
507, 61202, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
508, 51495, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
509, 67584, file:/tmp/Vitruv/SimuLinkToAutoSARBlockTest/testDeleteSubsystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
