Number, Time, Resource, NoOfElements, Type
386, 79426, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
387, 123617, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
388, 71702, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
389, 66162, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
390, 115953, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
391, 80488, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
392, 68546, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
393, 108049, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
394, 72534, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
395, 64810, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
396, 115342, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
397, 82602, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
398, 68476, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
399, 106727, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
400, 66923, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
401, 63877, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
402, 118828, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
403, 66873, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
404, 67444, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
405, 146610, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
406, 100905, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
407, 112758, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
408, 118718, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
409, 93642, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
410, 79756, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
411, 112387, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
412, 82612, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
413, 66763, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
414, 179640, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
415, 107427, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
416, 86138, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
417, 125471, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
418, 78524, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
419, 69718, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinBlock()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
465, 123578, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
466, 123457, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
467, 102268, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
468, 131923, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
469, 84245, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
470, 89384, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
471, 127254, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
472, 109631, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
473, 88052, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
474, 122886, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
475, 82020, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
476, 90005, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
477, 174851, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
478, 106025, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
479, 74937, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
480, 117486, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
481, 79937, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
482, 88072, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
483, 142011, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
484, 110493, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
485, 75940, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
486, 124078, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
487, 86619, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
488, 77562, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
489, 148133, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
490, 177907, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
491, 139727, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
492, 125581, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
493, 107066, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
494, 114882, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
495, 152651, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
496, 83264, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
497, 75169, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
498, 109451, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
499, 77482, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
500, 65060, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
501, 103751, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
502, 80067, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
503, 90847, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
504, 118497, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
505, 75649, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
506, 61083, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
507, 144806, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
508, 95736, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
509, 90948, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateInPortinSubSystem()/repetition%2030%20of%2030/model/Model.arxml, 3, Save
600, 121363, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2016%20of%2030/model/Model.arxml, 1, Save
601, 100144, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2016%20of%2030/model/Model.arxml, 2, Save
602, 176795, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2016%20of%2030/model/Model.arxml, 3, Save
603, 70359, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2016%20of%2030/model/Model.arxml, 4, Save
604, 107137, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2016%20of%2030/model/Model.arxml, 5, Save
605, 139206, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2016%20of%2030/model/Model.arxml, 8, Save
606, 127424, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2017%20of%2030/model/Model.arxml, 1, Save
607, 88954, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2017%20of%2030/model/Model.arxml, 2, Save
608, 61553, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2017%20of%2030/model/Model.arxml, 3, Save
609, 79677, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2017%20of%2030/model/Model.arxml, 4, Save
610, 60932, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2017%20of%2030/model/Model.arxml, 5, Save
611, 136401, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2017%20of%2030/model/Model.arxml, 8, Save
612, 180502, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
613, 163360, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
614, 98101, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
615, 75208, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2018%20of%2030/model/Model.arxml, 4, Save
616, 69948, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2018%20of%2030/model/Model.arxml, 5, Save
617, 200248, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2018%20of%2030/model/Model.arxml, 8, Save
618, 105594, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
619, 69257, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
620, 61644, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
621, 67825, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2019%20of%2030/model/Model.arxml, 4, Save
622, 59880, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2019%20of%2030/model/Model.arxml, 5, Save
623, 147441, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2019%20of%2030/model/Model.arxml, 8, Save
624, 135529, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
625, 127103, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
626, 68996, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
627, 60421, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2020%20of%2030/model/Model.arxml, 4, Save
628, 60551, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2020%20of%2030/model/Model.arxml, 5, Save
629, 175172, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2020%20of%2030/model/Model.arxml, 8, Save
630, 108350, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
631, 89615, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
632, 63738, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
633, 63607, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2021%20of%2030/model/Model.arxml, 4, Save
634, 60862, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2021%20of%2030/model/Model.arxml, 5, Save
635, 235453, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2021%20of%2030/model/Model.arxml, 8, Save
636, 112526, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
637, 70389, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
638, 55262, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
639, 61423, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2022%20of%2030/model/Model.arxml, 4, Save
640, 73065, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2022%20of%2030/model/Model.arxml, 5, Save
641, 157610, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2022%20of%2030/model/Model.arxml, 8, Save
642, 114490, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
643, 70138, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
644, 57205, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
645, 73555, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2023%20of%2030/model/Model.arxml, 4, Save
646, 71501, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2023%20of%2030/model/Model.arxml, 5, Save
647, 106546, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2023%20of%2030/model/Model.arxml, 8, Save
648, 178108, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
649, 121744, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
650, 107457, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
651, 116144, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2024%20of%2030/model/Model.arxml, 4, Save
652, 91037, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2024%20of%2030/model/Model.arxml, 5, Save
653, 145076, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2024%20of%2030/model/Model.arxml, 8, Save
654, 130921, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
655, 94403, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
656, 74297, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
657, 83504, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2025%20of%2030/model/Model.arxml, 4, Save
658, 70039, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2025%20of%2030/model/Model.arxml, 5, Save
659, 161757, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2025%20of%2030/model/Model.arxml, 8, Save
660, 115342, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
661, 67654, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
662, 55532, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
663, 56915, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2026%20of%2030/model/Model.arxml, 4, Save
664, 71321, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2026%20of%2030/model/Model.arxml, 5, Save
665, 101927, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2026%20of%2030/model/Model.arxml, 8, Save
666, 135899, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
667, 70290, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
668, 150547, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2027%20of%2030/model/Model.arxml, 3, Save
669, 87090, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2027%20of%2030/model/Model.arxml, 4, Save
670, 83153, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2027%20of%2030/model/Model.arxml, 5, Save
671, 191312, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2027%20of%2030/model/Model.arxml, 8, Save
672, 120662, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2028%20of%2030/model/Model.arxml, 1, Save
673, 72423, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2028%20of%2030/model/Model.arxml, 2, Save
674, 65270, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2028%20of%2030/model/Model.arxml, 3, Save
675, 61483, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2028%20of%2030/model/Model.arxml, 4, Save
676, 65641, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2028%20of%2030/model/Model.arxml, 5, Save
677, 162398, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2028%20of%2030/model/Model.arxml, 8, Save
678, 111155, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2029%20of%2030/model/Model.arxml, 1, Save
679, 128627, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2029%20of%2030/model/Model.arxml, 2, Save
680, 78274, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2029%20of%2030/model/Model.arxml, 3, Save
681, 87501, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2029%20of%2030/model/Model.arxml, 4, Save
682, 77673, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2029%20of%2030/model/Model.arxml, 5, Save
683, 124829, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2029%20of%2030/model/Model.arxml, 8, Save
684, 133336, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2030%20of%2030/model/Model.arxml, 1, Save
685, 87070, file:/tmp/Vitruv/SimuLinkToAutoSARPortTest/testCreateSingleConnectionFromBlockToOutPortBlock()/repetition%2030%20of%2030/model/Model.arxml, 2, Save
