Number, Time, Resource, NoOfElements, Type
291, 57175, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2018%20of%2030/model/Model.arxml, 1, Save
292, 43961, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2018%20of%2030/model/Model.arxml, 2, Save
293, 42288, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2018%20of%2030/model/Model.arxml, 3, Save
294, 69177, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 1, Save
295, 44152, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 2, Save
296, 41427, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2019%20of%2030/model/Model.arxml, 3, Save
297, 62986, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
298, 47718, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
299, 42087, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
300, 53308, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
301, 41206, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
302, 40394, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
303, 59028, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 1, Save
304, 48469, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 2, Save
305, 46906, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2022%20of%2030/model/Model.arxml, 3, Save
306, 81830, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 1, Save
307, 59990, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 2, Save
308, 46886, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2023%20of%2030/model/Model.arxml, 3, Save
309, 57166, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 1, Save
310, 43400, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 2, Save
311, 39432, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2024%20of%2030/model/Model.arxml, 3, Save
312, 55492, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 1, Save
313, 43440, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 2, Save
314, 40805, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2025%20of%2030/model/Model.arxml, 3, Save
315, 66072, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 1, Save
316, 43029, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 2, Save
317, 39543, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2026%20of%2030/model/Model.arxml, 3, Save
318, 55973, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 1, Save
319, 55451, file:/tmp/Vitruv/AutoSARtoSimuLinkPortTest/testCreateRequiredPortinSwComponent()/repetition%2027%20of%2030/model/Model.arxml, 2, Save
