Number, Time, Resource, NoOfElements, Type
370, 143298, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/model.arxml, 1, Save
371, 54823, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
372, 172072, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/model.arxml, 2, Save
373, 46106, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/Model.arxml, 2, Save
374, 201878, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/model.arxml, 3, Save
375, 57878, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
376, 125304, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/model.arxml, 3, Save
377, 37280, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/Model.arxml, 3, Save
378, 84298, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/model.arxml, 1, Save
379, 29896, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2020%20of%2030/model/Model.arxml, 1, Save
380, 212057, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2021%20of%2030/model/Model.arxml, 1, Save
381, 75612, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2021%20of%2030/model/model.arxml, 1, Save
382, 212768, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2021%20of%2030/model/Model.arxml, 2, Save
383, 60012, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2021%20of%2030/model/model.arxml, 2, Save
384, 152555, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2021%20of%2030/model/Model.arxml, 3, Save
385, 57357, file:/tmp/Vitruv/AutoSARtoSimuLinkSwComponentTest/testDeleteCompositeComponentAndCheckContainedAtomicComponent()/repetition%2021%20of%2030/model/model.arxml, 3, Save
